Macrotema,Tema,Frequência,Tabelas de Origem,Qtd Tabelas
padroes consumo alimentar,padroes de consumo alimentar,2,nhanes_dietary.dr1iff_j; nhanes_questionnaire.cbqpfc_j,2
padroes consumo alimentar,pontuacao frequencia alimentar,1,nhanes_questionnaire.cbqpfc_j,1
analise de triglicerideos,analise de triglicerideos,1,nhanes_laboratory.trigly_j,1
analise de triglicerideos,medicao de alfa-1-glicoproteina acida,1,nhanes_laboratory.ssagp_j,1
analise de triglicerideos,"niveis de analitos ihg, bge, bgm",1,nhanes_laboratory.ihgem_j,1
avaliacao de deficiencia de vitamina c,avaliacao de deficiencia de vitamina c,1,nhanes_laboratory.vic_j,1
avaliacao de deficiencia de vitamina c,chumbo sanguineo,1,nhanes_laboratory.pbcd_j,1
avaliacao de deficiencia de vitamina c,deficiencia de vitamina c,1,nhanes_laboratory.vic_j,1
marcadores de exposicao ao tabaco,biomarcadores tabagismo,1,nhanes_laboratory.cot_j,1
marcadores de exposicao ao tabaco,composicao do cigarro,1,nhanes_questionnaire.smq_j,1
marcadores de exposicao ao tabaco,marcadores de exposicao ao tabaco,1,nhanes_laboratory.crco_j,1
biomonitoramento de metabolitos urinarios,biomonitoramento de metabolitos urinarios,1,nhanes_laboratory.pah_j,1
biomonitoramento de metabolitos urinarios,hidrocarbonetos policiclicos aromaticos urinarios,1,nhanes_laboratory.pah_j,1
biomonitoramento de metabolitos urinarios,metabolitos de ftalato na urina,1,nhanes_laboratory.phthte_j,1
concentracao de iodo urinario,concentracao de iodo urinario,1,nhanes_laboratory.uio_j,1
concentracao de iodo urinario,concentracao urinaria de iodo,1,nhanes_laboratory.uni_j,1
concentracao de iodo urinario,niveis de urina,1,nhanes_laboratory.pernt_j,1
exposicao a tabaco,exposicao a tabaco,1,nhanes_laboratory.ucot_j,1
exposicao a tabaco,exposicao ao fumo passivo,1,nhanes_questionnaire.smqshs_j,1
exposicao a tabaco,exposicao ao tabaco,1,nhanes_laboratory.ucot_j,1
frequencia cardiaca,frequencia cardiaca,2,nhanes_examination.bpx_j,1
frequencia cardiaca,frequencia de exercicio,1,nhanes_questionnaire.paqy_j,1
prevalencia de anticorpos hav,prevalencia de anticorpos hav,1,nhanes_laboratory.hepa_j,1
prevalencia de anticorpos hav,prevalencia de anticorpos hbs,1,nhanes_laboratory.hepb_s_j,1
prevalencia de anticorpos hav,vacinacao contra hepatite,1,nhanes_questionnaire.imq_j,1
analise da funcao hepatica,analise da funcao hepatica,1,nhanes_laboratory.biopro_j,1
analise da funcao hepatica,analise de hormonios,1,nhanes_laboratory.sstst_j,1
analise de marcadores laboratoriais,analise de biomarcadores laboratoriais,1,nhanes_laboratory.pbcd_j,1
analise de marcadores laboratoriais,analise de marcadores laboratoriais,1,nhanes_laboratory.ssuvcm_j,1
avaliacao indicadores nutricionais,analise de composicao de alimentos,1,nhanes_dietary.dr1iff_j,1
avaliacao indicadores nutricionais,avaliacao indicadores nutricionais,1,nhanes_questionnaire.inq_j,1
variaveis bioquimicas,analise laboratorial de hs-crp,1,nhanes_laboratory.hscrp_j,1
variaveis bioquimicas,variaveis bioquimicas,1,nhanes_laboratory.biopro_j,1
dados laboratoriais nutricionais,avaliacao de deficiencias nutricionais,1,nhanes_laboratory.vid_j,1
dados laboratoriais nutricionais,dados laboratoriais nutricionais,1,nhanes_laboratory.folate_j,1
biomarcadores de exposicao quimica,biomarcadores de exposicao quimica,1,nhanes_laboratory.ssuvoc_j,1
biomarcadores de exposicao quimica,contaminantes ambientais,1,nhanes_laboratory.ephpp_j,1
carotenoides sericos,carotenoides sericos,1,nhanes_laboratory.vitaec_j,1
carotenoides sericos,hematocrito,1,nhanes_laboratory.cot_j,1
resultados sorologicos,classificacao de resultados sorologicos,1,nhanes_laboratory.cmv_j,1
resultados sorologicos,resultados sorologicos,1,nhanes_laboratory.hepe_j,1
comportamento social,comportamento compulsivo,1,nhanes_questionnaire.ocq_j,1
comportamento social,comportamento social,1,nhanes_questionnaire.osq_j,1
concentracao de colesterol,concentracao de colesterol,1,nhanes_laboratory.vitaec_j,1
concentracao de colesterol,tratamento de colesterol,1,nhanes_questionnaire.bpq_j,1
niveis de vitamina b9,concentracao de selenio,1,nhanes_laboratory.pernt_j,1
niveis de vitamina b9,niveis de vitamina b9,1,nhanes_laboratory.folate_j,1
peso corporal amostras,dados de varredura dxa,1,nhanes_examination.auxwbr_j,1
peso corporal amostras,peso corporal amostras,1,nhanes_questionnaire.cbqpfc_j,1
testes laboratoriais de cmv,diagnostico laboratorial de hiv,1,nhanes_laboratory.hiv_j,1
testes laboratoriais de cmv,testes laboratoriais de cmv,1,nhanes_laboratory.cmv_j,1
dosagem de medicamentos,dosagem de medicamentos,2,nhanes_questionnaire.rxqasa_j,1
limite de deteccao de mercurio,especiacao de arsenico,1,nhanes_laboratory.uas_j,1
limite de deteccao de mercurio,limite de deteccao de mercurio,1,nhanes_laboratory.uhg_j,1
frequencia de suplementacao,frequencia de suplementacao,1,nhanes_dietary.dsqids_j,1
frequencia de suplementacao,ingestao calorica diaria,1,nhanes_dietary.dsqtot_j,1
ingestao de alimentos por linha,ingestao calorica total,1,nhanes_dietary.dr2tot_j,1
ingestao de alimentos por linha,ingestao de alimentos por linha,1,nhanes_dietary.dr1iff_j,1
mercurio total,mercurio total,1,nhanes_laboratory.pbcd_j,1
mercurio total,perfil de pfas,1,nhanes_laboratory.sspfas_j,1
metabolitos de cisteina,metabolitos de cisteina,1,nhanes_laboratory.ssuvoc_j,1
metabolitos de cisteina,uso de acido urico,1,nhanes_laboratory.utas_j,1
nivel de hscrp,nivel de hscrp,1,nhanes_laboratory.hscrp_j,1
nivel de hscrp,perfil lipidico,1,nhanes_laboratory.hdl_j,1
nivel de lbdhddsi,nivel de lbdhdd,1,nhanes_laboratory.hdl_j,1
nivel de lbdhddsi,nivel de lbdhddsi,1,nhanes_laboratory.hdl_j,1
respostas de pesquisa nhanes,questionario de saude nhanes,1,nhanes_questionnaire.vtq_j,1
respostas de pesquisa nhanes,respostas de pesquisa nhanes,1,nhanes_questionnaire.cbqpfa_j,1
avaliacao de tabagismo,avaliacao de tabagismo,1,nhanes_questionnaire.smqrtu_j,1
compostos nitrogenados,compostos nitrogenados,1,nhanes_laboratory.pernt_j,1
concentracao de metabolitos,concentracao de metabolitos,1,nhanes_laboratory.uphopm_j,1
consumo de suplementos vitaminicos,consumo de suplementos vitaminicos,1,nhanes_dietary.dsqtot_j,1
deficiencia de vitaminas,deficiencia de vitaminas,1,nhanes_laboratory.vid_j,1
exames laboratoriais de metais,exames laboratoriais de metais,1,nhanes_laboratory.pbcd_j,1
exposicao a fumaca,exposicao a fumaca,1,nhanes_questionnaire.smqfam_j,1
frequencia de uso de substancias,frequencia de uso de substancias,1,nhanes_questionnaire.duq_j,1
frequencia de valores,frequencia de valores,1,nhanes_questionnaire.whq_j,1
genero,genero,1,nhanes_demographics.demo_j,1
imunoglobulina a,imunoglobulina a,1,nhanes_laboratory.cmv_j,1
medicao de parabenos na urina,medicao de parabenos na urina,1,nhanes_laboratory.ephpp_j,1
medicao de ucm na urina,medicao de ucm na urina,1,nhanes_laboratory.ucm_j,1
niveis de carotenoides,niveis de carotenoides,1,nhanes_laboratory.vitaec_j,1
niveis sericos de peptideo c,niveis sericos de peptideo c,1,nhanes_laboratory.ssfr_j,1
questionario de alimentacao,questionario de alimentacao,1,nhanes_questionnaire.fsq_j,1
questionario de depressao,questionario de depressao,1,nhanes_questionnaire.dpq_j,1
questionario de seguranca alimentar,questionario de seguranca alimentar,1,nhanes_questionnaire.fsq_j,1
respostas de questionario de dieta,respostas de questionario de dieta,1,nhanes_questionnaire.diq_j,1
resultados de laboratorio nhanes,resultados de laboratorio nhanes,1,nhanes_laboratory.cmv_j,1
risco cardiovascular,risco cardiovascular,1,nhanes_laboratory.hscrp_j,1
sintomas respiratorios,sintomas respiratorios,1,nhanes_questionnaire.cdq_j,1
tecnicas cirurgicas,tecnicas cirurgicas,1,nhanes_examination.lux_j,1
valores de ureia,valores de ureia,1,nhanes_laboratory.opd_j,1
variabilidade de resultados,variabilidade de resultados,1,nhanes_laboratory.ssfr_j,1
