Macrotema,Tema,Frequência,Tabelas de Origem,Qtd Tabelas
autenticacao de usuarios,autenticacao oauth,2,magento2.oauth_consumer; magento2.oauth_nonce,2
autenticacao de usuarios,controle de nonce oauth,1,magento2.oauth_nonce,1
autenticacao de usuarios,credenciais de acesso,1,magento2.oauth_consumer,1
autenticacao de usuarios,gerenciamento de tokens oauth,1,magento2.oauth_token,1
autenticacao de usuarios,hierarquia de usuarios,1,magento2.authorization_role,1
autenticacao de usuarios,permissoes de usuario,1,magento2.authorization_rule,1
autenticacao de usuarios,tokens de acesso,1,magento2.oauth_token,1
itens de credito,cartao de credito,1,magento2.sales_quote_payment,1
itens de credito,comentarios de fatura,3,magento2.sales_invoice_comment,1
itens de credito,dados de cartao de credito,1,magento2.sales_quote_payment,1
itens de credito,garantia estendida,1,magento2.catalog_product_option_title,1
itens de credito,informacoes de cartao de credito,1,magento2.sales_quote_payment,1
itens de credito,itens de carrinho,1,magento2.sales_quote,1
itens de credito,itens de creditmemo,1,magento2.sales_creditmemo_item,1
itens de credito,itens de credito,2,magento2.sales_creditmemo_item,1
itens de credito,itens de fatura,1,magento2.sales_invoice_item,1
itens de credito,notas de credito,3,magento2.sales_creditmemo; magento2.sales_creditmemo_grid,2
itens de credito,titulos de garantia,1,magento2.catalog_product_option_type_title,1
notificacoes de administracao,gravidade de notificacoes,1,magento2.adminnotification_inbox,1
notificacoes de administracao,informacoes de requisicao http,1,magento2.log_visitor_info,1
notificacoes de administracao,mensagens do sistema,1,magento2.admin_system_messages,1
notificacoes de administracao,notificacoes administrativas,5,magento2.adminnotification_inbox; magento2.core_flag,2
notificacoes de administracao,notificacoes de administracao,1,magento2.adminnotification_inbox,1
notificacoes de administracao,politica de privacidade,1,magento2.cms_page,1
notificacoes de administracao,severidade de mensagens,2,magento2.admin_system_messages,1
notificacoes de administracao,status de assinantes,1,magento2.newsletter_subscriber,1
notificacoes de administracao,status de assinatura,1,magento2.newsletter_subscriber,1
notificacoes de administracao,status de inscricao,1,magento2.newsletter_subscriber,1
notificacoes de administracao,termos de servico,1,magento2.checkout_agreement,1
associacao a websites,associacao a websites,1,magento2.persistent_session,1
associacao a websites,associacao de amostras,1,magento2.downloadable_sample_title,1
associacao a websites,associacao de layout,1,magento2.widget_instance_page_layout,1
associacao a websites,associacao de link,1,magento2.downloadable_link_price,1
associacao a websites,associacao de pagina,1,magento2.widget_instance_page,1
associacao a websites,associacao de paginas,1,magento2.cms_page_store,1
associacao a websites,associacao de promocoes a grupos,1,magento2.salesrule_customer_group,1
associacao a websites,associacao de regras,1,magento2.salesrule_customer_group,1
associacao a websites,associacao de websites,2,magento2.catalogrule_website; magento2.salesrule_website,2
associacao a websites,associacao produto-website,1,magento2.catalog_product_website,1
associacao a websites,associacao regra-site,1,magento2.salesrule_website,1
associacao a websites,associatividade de links,1,magento2.downloadable_link_title,1
associacao a websites,vinculo link-website,1,magento2.downloadable_link_price,1
associacao a websites,website associado,1,magento2.catalog_product_bundle_selection_price,1
status de visibilidade,auditoria de exclusao,1,magento2.log_quote,1
status de visibilidade,estado de visualizacao,2,magento2.mview_state,1
status de visibilidade,status de visibilidade,2,magento2.sales_creditmemo_comment; magento2.sales_shipment_comment,2
status de visibilidade,visibilidade de comentario,2,magento2.sales_invoice_comment; magento2.sales_shipment_comment,2
status de visibilidade,visibilidade de comentarios,5,magento2.sales_creditmemo_comment; magento2.sales_invoice_comment; magento2.sales_order_status_history; magento2.sales_shipment_comment,4
status de visibilidade,visibilidade de status,3,magento2.sales_order_status_history; magento2.sales_order_status_state,2
regras de tributacao,codigos de regras fiscais,1,magento2.tax_calculation_rule,1
regras de tributacao,prioridade de regras fiscais,1,magento2.tax_calculation_rule,1
regras de tributacao,prioridade de taxas,1,magento2.tax_calculation_rule,1
regras de tributacao,prioridade de tributacao,1,magento2.tax_calculation_rule,1
regras de tributacao,regiao fiscal,1,magento2.tax_calculation_rate,1
regras de tributacao,regioes fiscais,2,magento2.tax_calculation_rate,1
regras de tributacao,regra de calculo de impostos,1,magento2.tax_calculation_rule,1
regras de tributacao,regra de tributacao,1,magento2.tax_calculation,1
regras de tributacao,regras de calculo de imposto,1,magento2.tax_calculation_rule,1
regras de tributacao,regras de calculo de impostos,1,magento2.tax_calculation_rule,1
regras de tributacao,regras de tributacao,1,magento2.tax_calculation,1
regras de tributacao,regras fiscais por pais,1,magento2.weee_tax,1
regras de tributacao,taxas de calculo,1,magento2.tax_calculation_rate_title,1
regras de tributacao,taxas por regiao,1,magento2.tax_calculation_rate,1
tipos de widget,instancia de widget,1,magento2.widget_instance_page_layout,1
tipos de widget,instancias de widget,2,magento2.widget_instance,1
tipos de widget,instancias de widgets,1,magento2.widget_instance_page,1
tipos de widget,metadados de pagina,1,magento2.cms_page,1
tipos de widget,parametros de widget,3,magento2.widget; magento2.widget_instance,2
tipos de widget,tipos de entrada,1,magento2.catalog_product_option,1
tipos de widget,tipos de entrada frontend,1,magento2.eav_attribute,1
tipos de widget,tipos de evento,1,magento2.report_event,1
tipos de widget,tipos de widget,2,magento2.widget,1
tipos de widget,widget de instancia,1,magento2.widget_instance_page_layout,1
tipos de widget,widgets de tema,1,magento2.widget_instance,1
opcoes de item,opcoes de garantia,1,magento2.catalog_product_option_type_title,1
opcoes de item,opcoes de item,1,magento2.sales_quote_item_option,1
opcoes de item,opcoes de item de cotacao,1,magento2.sales_quote_item_option,1
opcoes de item,opcoes de item de lista,1,magento2.wishlist_item_option,1
opcoes de item,opcoes de item de wishlist,1,magento2.wishlist_item_option,1
opcoes de item,opcoes de pacotes,2,magento2.catalog_product_index_price_bundle_opt_idx; magento2.catalog_product_index_price_bundle_opt_tmp,2
opcoes de item,opcoes de selecao,1,magento2.eav_attribute_option,1
opcoes de item,opcoes e selecoes de bundle,1,magento2.catalog_product_index_price_bundle_sel_idx,1
opcoes de item,tipos de opcao,1,magento2.catalog_product_option,1
opcoes de item,tipos de opcao bundle,1,magento2.catalog_product_bundle_option,1
opcoes de item,titulos de opcao,1,magento2.catalog_product_option_title,1
opcoes de item,valores de opcao,1,magento2.catalog_product_option_type_value,1
opcoes de item,valores de opcoes de pacotes,1,magento2.catalog_product_bundle_option_value,1
opcoes de item,votacao de opcoes,1,magento2.rating_option_vote,1
analise de visitas,agregacao por dia,1,magento2.log_summary_type,1
analise de visitas,agregacao por hora,1,magento2.log_summary_type,1
analise de visitas,analise de comportamento,1,magento2.log_visitor,1
analise de visitas,analise de comportamento online,1,magento2.log_visitor_online,1
analise de visitas,analise de ip,1,magento2.sendfriend_log,1
analise de visitas,analise de navegacao,1,magento2.log_url_info,1
analise de visitas,analise de trafego,1,magento2.log_url,1
analise de visitas,analise de urls,1,magento2.log_url,1
analise de visitas,analise de visitantes,3,magento2.log_summary; magento2.log_visitor_info,2
analise de visitas,analise de visitas,1,magento2.log_visitor,1
analise de visitas,analise de visualizacoes,1,magento2.report_viewed_product_aggregated_daily,1
analise de visitas,relatorio de visualizacoes,1,magento2.report_viewed_product_aggregated_monthly,1
opcoes de produto por loja,agregacao por produto e loja,2,magento2.report_viewed_product_aggregated_daily; magento2.report_viewed_product_aggregated_monthly,2
opcoes de produto por loja,associacao de produtos a lojas,1,magento2.catalog_product_website,1
opcoes de produto por loja,datas de produtos por loja,1,magento2.catalog_product_entity_datetime,1
opcoes de produto por loja,desempenho de produtos por loja,1,magento2.sales_bestsellers_aggregated_monthly,1
opcoes de produto por loja,metricas de loja por produto,1,magento2.report_viewed_product_aggregated_daily,1
opcoes de produto por loja,metricas de produtos por loja,1,magento2.catalog_product_index_eav_decimal,1
opcoes de produto por loja,opcao de produto por loja,1,magento2.catalog_product_option_price,1
opcoes de produto por loja,opcoes de produto por loja,1,magento2.catalog_product_option_title,1
opcoes de produto por loja,posicionamento de produtos em loja,1,magento2.catalog_category_product_index,1
opcoes de produto por loja,relacao produto-loja,1,magento2.report_viewed_product_index,1
opcoes de produto por loja,visibilidade de produtos em lojas,1,magento2.catalog_category_product_index_tmp,1
opcoes de produto por loja,visibilidade de produtos por loja,1,magento2.catalog_category_product_index,1
opcoes de produto por loja,visualizacoes de produtos por loja,1,magento2.report_viewed_product_aggregated_yearly,1
opcoes de atributo,agrupamento de atributos,1,magento2.eav_attribute_group,1
opcoes de atributo,atributo de endereco,3,magento2.customer_address_entity_int; magento2.customer_address_entity_text; magento2.customer_address_entity_varchar,3
opcoes de atributo,atributos de cadastro,1,magento2.customer_form_attribute,1
opcoes de atributo,atributos de selecao,1,magento2.catalog_product_bundle_option,1
opcoes de atributo,indice de atributos decimais,1,magento2.catalog_product_index_eav_decimal_tmp,1
opcoes de atributo,opcoes de atributo,2,magento2.eav_attribute_option; magento2.eav_attribute_option_value,2
opcoes de atributo,posicionamento de atributos,1,magento2.catalog_product_super_attribute,1
opcoes de atributo,relacao atributo-opcao,1,magento2.eav_attribute_option,1
opcoes de atributo,valores de opcoes de atributos,1,magento2.eav_attribute_option_value,1
opcoes de atributo,visibilidade de atributos,2,magento2.customer_eav_attribute; magento2.customer_eav_attribute_website,2
indexacao de precos por site,alertas de preco de produtos,1,magento2.product_alert_price,1
indexacao de precos por site,gerenciamento de precos de produtos digitais,1,magento2.downloadable_link_price,1
indexacao de precos por site,gerenciamento de precos em e-commerce,1,magento2.catalog_product_index_group_price,1
indexacao de precos por site,indexacao de precos,4,magento2.catalog_product_bundle_price_index; magento2.catalog_product_index_price_final_idx; magento2.catalog_product_index_price_final_tmp; magento2.catalog_product_index_tier_price,4
indexacao de precos por site,indexacao de precos por site,1,magento2.catalog_product_index_group_price,1
indexacao de precos por site,indice de produtos por site,1,magento2.catalog_product_index_website,1
indexacao de precos por site,monitoramento de precos,2,magento2.product_alert_price,1
indexacao de precos por site,otimizacao de precos,1,magento2.catalog_product_index_price_opt_tmp,1
indexacao de precos por site,regulamentacao de precos,1,magento2.catalogrule_product_price,1
indexacao de precos por site,variacao de precos por site,1,magento2.catalog_product_index_price_downlod_tmp,1
pedidos de venda,faturamento de itens,2,magento2.sales_invoice_item,1
pedidos de venda,faturamento por periodo,3,magento2.sales_invoiced_aggregated; magento2.sales_invoiced_aggregated_order; magento2.sales_order_aggregated_updated,3
pedidos de venda,ordens de venda,1,magento2.sales_payment_transaction,1
pedidos de venda,pedido de venda,1,magento2.sales_order,1
pedidos de venda,pedidos de venda,1,magento2.sales_order_grid,1
pedidos de venda,pedidos de vendas,2,magento2.sales_order; magento2.sales_order_grid,2
pedidos de venda,vendas com reembolso,2,magento2.sales_refunded_aggregated; magento2.sales_refunded_aggregated_order,2
pedidos de venda,vendas por status,2,magento2.sales_shipping_aggregated; magento2.sales_shipping_aggregated_order,2
gestao de tempo,gerenciamento de comunicacao,1,magento2.email_template,1
gestao de tempo,gerenciamento de consumidores,1,magento2.integration,1
gestao de tempo,gerenciamento de filas,1,magento2.newsletter_queue_store_link,1
gestao de tempo,gerenciamento de opcoes de pacotes,1,magento2.catalog_product_bundle_stock_index,1
gestao de tempo,gerenciamento de tempo de expiracao,1,magento2.core_cache,1
gestao de tempo,gestao de alertas,1,magento2.adminnotification_inbox,1
gestao de tempo,gestao de consumidores,1,magento2.oauth_consumer,1
gestao de tempo,gestao de credito,2,magento2.sales_creditmemo; magento2.sales_creditmemo_grid,2
gestao de tempo,gestao de feedback,1,magento2.review_store,1
gestao de tempo,gestao de flags,1,magento2.core_flag,1
gestao de tempo,gestao de reembolsos,1,magento2.sales_refunded_aggregated_order,1
gestao de tempo,gestao de taxas,1,magento2.sales_order_tax,1
gestao de tempo,gestao de tempo,1,magento2.core_cache,1
mapeamento de codigos,mapeamento de avaliacoes,1,magento2.rating_store,1
mapeamento de codigos,mapeamento de caminhos,1,magento2.url_rewrite,1
mapeamento de codigos,mapeamento de chaves,1,magento2.translation,1
mapeamento de codigos,mapeamento de codigos,1,magento2.directory_country_region_name,1
mapeamento de codigos,mapeamento de layout,1,magento2.widget_instance_page_layout,1
mapeamento de codigos,mapeamento de opcoes,1,magento2.eav_attribute_option_value,1
mapeamento de codigos,mapeamento de regioes,1,magento2.directory_country_region,1
mapeamento de codigos,mapeamento de regras,2,magento2.catalogrule_customer_group; magento2.catalogrule_website,2
mapeamento de codigos,mapeamento de tipos,1,magento2.review_entity,1
mapeamento de codigos,mapeamento de urls,1,magento2.catalog_url_rewrite_product_category,1
mapeamento de codigos,mapeamento de widgets em paginas,1,magento2.widget_instance_page,1
mapeamento de codigos,mapeamento rating-store,1,magento2.rating_store,1
mapeamento de codigos,migracao de esquema,1,magento2.core_resource,1
termos de checkout,acordo de checkout,2,magento2.checkout_agreement; magento2.checkout_agreement_store,2
termos de checkout,acordos de checkout,1,magento2.checkout_agreement_store,1
termos de checkout,detalhes de pagamento,1,magento2.sales_order,1
termos de checkout,detalhes de transacoes,1,magento2.sales_order_grid,1
termos de checkout,metodos de pagamento,4,magento2.sales_order_payment; magento2.sales_quote_payment,2
termos de checkout,termos de checkout,1,magento2.checkout_agreement,1
termos de checkout,transacoes de pagamento,3,magento2.sales_payment_transaction,1
controle de expiracao,atividade de usuario,1,magento2.log_customer,1
controle de expiracao,chave de sessao persistente,1,magento2.persistent_session,1
controle de expiracao,controle de acesso,4,magento2.authorization_role; magento2.authorization_rule; magento2.oauth_nonce,3
controle de expiracao,controle de acesso admin,1,magento2.admin_user,1
controle de expiracao,controle de expiracao,1,magento2.core_cache,1
controle de expiracao,controle de privilegios,1,magento2.authorization_rule,1
controle de expiracao,controle de tokens,1,magento2.oauth_nonce,1
controle de expiracao,expiracao de cache,1,magento2.core_cache,1
controle de expiracao,expiracao de sessao,2,magento2.core_session,1
redirecionamento de url,cabecalhos http,1,magento2.log_visitor_info,1
redirecionamento de url,enderecos ip,1,magento2.log_visitor_info,1
redirecionamento de url,formatacao de endereco,1,magento2.directory_country_format,1
redirecionamento de url,identificacao de site,2,magento2.cataloginventory_stock; magento2.store_website,2
redirecionamento de url,identificacao de website,3,magento2.store; magento2.store_group; magento2.store_website,3
redirecionamento de url,localizacao en_us,1,magento2.translation,1
redirecionamento de url,padronizacao de enderecos,1,magento2.directory_country,1
redirecionamento de url,redirecionamento de busca,1,magento2.search_query,1
redirecionamento de url,redirecionamento de url,1,magento2.url_rewrite,1
redirecionamento de url,redirecionamento de urls,1,magento2.url_rewrite,1
itens de google shopping,carrinho de compras,2,magento2.sales_quote,1
itens de google shopping,downloadable link purchased item,1,magento2.downloadable_link_purchased_item,1
itens de google shopping,estoque por website,1,magento2.cataloginventory_stock_status_tmp,1
itens de google shopping,eventos de loja virtual,1,magento2.report_event_types,1
itens de google shopping,integracao google shopping,3,magento2.googleshopping_attributes; magento2.googleshopping_items,2
itens de google shopping,itens de google shopping,1,magento2.googleshopping_items,1
itens de google shopping,sites de comercio,1,magento2.catalogrule_group_website,1
itens de google shopping,sites de e-commerce,1,magento2.catalog_product_website,1
itens de google shopping,tipos de anuncios do google shopping,1,magento2.googleshopping_types,1
itens de google shopping,tipos de google shopping,1,magento2.googleshopping_types,1
indice de catalogo,catalogo de inventario,1,magento2.cataloginventory_stock,1
indice de catalogo,catalogo multi-site,1,magento2.catalog_product_website,1
indice de catalogo,eav de catalogo,1,magento2.eav_attribute_label,1
indice de catalogo,entidades de catalogo,2,magento2.catalog_category_entity_datetime; magento2.catalog_category_entity_text,2
indice de catalogo,indice de catalogo,1,magento2.catalog_product_index_eav_idx,1
indice de catalogo,indice eav de catalogo,1,magento2.catalog_product_index_eav_idx,1
indice de catalogo,metricas de catalogo,1,magento2.report_viewed_product_aggregated_yearly,1
indice de catalogo,metricas temporarias de catalogo,1,magento2.catalog_product_index_eav_decimal_tmp,1
indice de catalogo,tipos de evento de catalogo,1,magento2.report_event_types,1
indice de catalogo,valores eav de catalogo,2,magento2.catalog_product_entity_datetime; magento2.catalog_product_entity_decimal,2
indice de catalogo,vinculo de catalogo,1,magento2.catalog_product_super_link,1
estoque de produtos,controle de estoque de produtos,1,magento2.catalog_product_bundle_stock_index,1
estoque de produtos,estoque de produtos,8,magento2.catalog_product_bundle_stock_index; magento2.cataloginventory_stock_item; magento2.cataloginventory_stock_status; magento2.cataloginventory_stock_status_idx; magento2.cataloginventory_stock_status_tmp,5
estoque de produtos,produtos mais vendidos,3,magento2.sales_bestsellers_aggregated_daily; magento2.sales_bestsellers_aggregated_monthly; magento2.sales_bestsellers_aggregated_yearly,3
estoque de produtos,quantidade de produtos,1,magento2.cataloginventory_stock_item,1
logs de acesso,log de atividades,1,magento2.log_summary_type,1
logs de acesso,logs de acesso,1,magento2.log_url_info,1
logs de acesso,logs de compartilhamento,1,magento2.sendfriend_log,1
logs de acesso,logs de comportamento,1,magento2.report_event,1
logs de acesso,logs de seguranca,1,magento2.captcha_log,1
logs de acesso,monitoramento de sessao,1,magento2.log_customer,1
logs de acesso,registro de acessos,2,magento2.log_visitor; magento2.log_visitor_online,2
logs de acesso,registro de atividades,2,magento2.admin_user; magento2.report_event,2
logs de acesso,sessao de visitante,1,magento2.log_visitor_online,1
logs de acesso,sessoes de navegacao,1,magento2.customer_visitor,1
logs de acesso,sessoes de visita,1,magento2.log_visitor,1
cotacao de frete,agregacao de frete,3,magento2.sales_shipping_aggregated; magento2.sales_shipping_aggregated_order,2
cotacao de frete,calculo de frete,3,magento2.sales_quote_address; magento2.shipping_tablerate,2
cotacao de frete,cotacao de frete,1,magento2.sales_quote_shipping_rate,1
cotacao de frete,cotacoes de frete,1,magento2.sales_quote_shipping_rate,1
cotacao de frete,custo de frete,1,magento2.shipping_tablerate,1
cotacao de frete,custo de transporte,1,magento2.sales_quote_shipping_rate,1
cotacao de frete,envio de produtos,1,magento2.sales_shipment,1
cotacao de frete,tabela de frete,1,magento2.shipping_tablerate,1
alerta de estoque,alerta de estoque,1,magento2.product_alert_stock,1
alerta de estoque,alertas de estoque,1,magento2.product_alert_stock,1
alerta de estoque,controle de estoque,1,magento2.cataloginventory_stock_item,1
alerta de estoque,distribuicao de estoque,1,magento2.catalog_product_website,1
alerta de estoque,nome de estoque,1,magento2.cataloginventory_stock,1
alerta de estoque,notificacoes de estoque,1,magento2.product_alert_stock,1
alerta de estoque,status de estoque,2,magento2.cataloginventory_stock_status_tmp,1
alerta de estoque,status de estoque por site,1,magento2.cataloginventory_stock_status_tmp,1
alerta de estoque,valores de estoque,3,magento2.catalog_product_index_eav; magento2.catalog_product_index_eav_tmp,2
codigos de pais,cache tag mapping,1,magento2.core_cache_tag,1
codigos de pais,codigos de pais,1,magento2.directory_country,1
codigos de pais,codigos de status,1,magento2.review_status,1
codigos de pais,codigos iso,1,magento2.directory_country,1
codigos de pais,codigos iso de paises,1,magento2.directory_country,1
codigos de pais,formato de pais,1,magento2.directory_country_format,1
codigos de pais,identificadores de cache,1,magento2.core_cache_tag,1
codigos de pais,identificadores de recursos,1,magento2.downloadable_link_title,1
codigos de pais,prefixo e ultimo id,1,magento2.eav_entity_store,1
codigos de pais,referencia geografica,1,magento2.directory_country_region_name,1
codigos de pais,taxas por pais,1,magento2.weee_tax,1
codigos de pais,versao de software,1,magento2.core_resource,1
tipos de link,codigos google optimizer,1,magento2.googleoptimizer_code,1
tipos de link,indice de texto completo,1,magento2.catalogsearch_fulltext,1
tipos de link,scripts de experimento,2,magento2.googleoptimizer_code,1
tipos de link,sinonimos de termos,1,magento2.search_query,1
tipos de link,tipos de eventos,1,magento2.report_event_types,1
tipos de link,tipos de link,3,magento2.catalog_product_link; magento2.catalog_product_link_attribute; magento2.catalog_product_link_type,3
tipos de link,tipos de periodo,1,magento2.log_summary_type,1
tipos de link,titulos de links,2,magento2.downloadable_link_title,1
valores de texto,valores de bundle,1,magento2.catalog_product_bundle_option_value,1
valores de texto,valores de perfil,1,magento2.customer_entity_varchar,1
valores de texto,valores de texto,4,magento2.catalog_category_entity_text; magento2.customer_entity_text; magento2.eav_entity_text,3
valores de texto,valores de texto de categoria,1,magento2.catalog_category_entity_text,1
valores de texto,valores de texto de entidades,1,magento2.customer_entity_text,1
valores de texto,valores de texto eav,1,magento2.eav_entity_text,1
valores de texto,valores de tipo,1,magento2.catalog_product_option_type_value,1
valores de texto,valores numericos de cliente,1,magento2.customer_address_entity_decimal,1
valores de texto,valores varchar de vinculo,1,magento2.catalog_product_link_attribute_varchar,1
tipos de formularios,campos de formulario,1,magento2.eav_form_element,1
tipos de formularios,codigo de formulario,1,magento2.customer_form_attribute,1
tipos de formularios,formularios de checkout,2,magento2.eav_form_type,1
tipos de formularios,formularios de entrada,1,magento2.eav_form_fieldset,1
tipos de formularios,formularios de tipo,1,magento2.eav_form_type_entity,1
tipos de formularios,formularios do magento,1,magento2.eav_form_type,1
tipos de formularios,modelos de backend,1,magento2.eav_attribute,1
tipos de formularios,tipos de formulario,2,magento2.eav_form_element; magento2.eav_form_type,2
tipos de formularios,tipos de formularios,1,magento2.eav_form_fieldset,1
votos de rating,comentarios de creditmemo,1,magento2.sales_creditmemo_comment,1
votos de rating,comentarios de estorno,1,magento2.sales_creditmemo_comment,1
votos de rating,criterios de rating,1,magento2.rating,1
votos de rating,cronograma de jobs,1,magento2.cron_schedule,1
votos de rating,cronologia de feedback,1,magento2.review,1
votos de rating,escopo de website,2,magento2.catalog_product_website; magento2.catalogrule_website,2
votos de rating,experimentos de marketing,1,magento2.googleoptimizer_code,1
votos de rating,indice de website,1,magento2.catalog_product_index_website,1
votos de rating,media de rating por entidade,1,magento2.review_entity_summary,1
votos de rating,votos de rating,1,magento2.rating_option_vote,1
configuracoes de produtos,configuracao de produto variavel,1,magento2.catalog_product_super_attribute,1
configuracoes de produtos,configuracao de produtos digitais,1,magento2.downloadable_link,1
configuracoes de produtos,configuracao de produtos em pacote,1,magento2.catalog_product_bundle_selection,1
configuracoes de produtos,configuracoes de produtos,2,magento2.catalog_product_bundle_option_value; magento2.catalog_product_super_attribute,2
configuracoes de produtos,configuracoes de selecao de produtos,1,magento2.catalog_product_index_price_bundle_sel_idx,1
configuracoes de produtos,precificacao de produto configuravel,1,magento2.catalog_product_super_attribute_pricing,1
configuracoes de produtos,produtos configuraveis,3,magento2.catalog_product_index_price_cfg_opt_agr_idx; magento2.catalog_product_index_price_cfg_opt_agr_tmp; magento2.catalog_product_super_link,3
configuracoes de produtos,variacoes de produto configuravel,1,magento2.catalog_product_super_attribute_label,1
preco de opcao de produto,opcoes de produto em lista de desejos,1,magento2.wishlist_item_option,1
preco de opcao de produto,preco de opcao de produto,3,magento2.catalog_product_option_price; magento2.catalog_product_option_type_price,2
preco de opcao de produto,preco de opcoes de produtos,1,magento2.catalog_product_option_type_price,1
preco de opcao de produto,preco de produto bundle,1,magento2.catalog_product_index_price_bundle_sel_idx,1
preco de opcao de produto,precos de produtos bundle,1,magento2.catalog_product_bundle_price_index,1
preco de opcao de produto,produto em bundle,1,magento2.catalog_product_bundle_selection_price,1
preco de opcao de produto,titulos de opcoes de produto,3,magento2.catalog_product_option_title; magento2.catalog_product_option_type_title,2
acessos a paginas,acessos a paginas,1,magento2.log_url,1
acessos a paginas,eventos de sistema,1,magento2.report_event,1
acessos a paginas,indice de visitantes,1,magento2.report_viewed_product_index,1
acessos a paginas,paginas de destino,1,magento2.cms_block,1
acessos a paginas,reescrita de url,4,magento2.catalog_url_rewrite_product_category; magento2.url_rewrite,2
acessos a paginas,tipos de log,1,magento2.log_summary_type,1
acessos a paginas,visitantes online,1,magento2.log_visitor_online,1
analise de cupons,agregacao de cupons,3,magento2.salesrule_coupon_aggregated; magento2.salesrule_coupon_aggregated_order; magento2.salesrule_coupon_aggregated_updated,3
analise de cupons,analise de cupons,3,magento2.salesrule_coupon_aggregated; magento2.salesrule_coupon_aggregated_order; magento2.salesrule_coupon_aggregated_updated,3
analise de cupons,contagem de utilizacoes de cupom,1,magento2.salesrule_coupon_usage,1
analise de cupons,cupons e uso,1,magento2.salesrule,1
analise de cupons,reembolso de faturas,1,magento2.sales_invoice,1
analise de cupons,traducao de cupons,1,magento2.salesrule_label,1
relatorio de acessos,agregacao de logs,1,magento2.log_summary_type,1
relatorio de acessos,comportamento de navegacao,1,magento2.log_visitor_online,1
relatorio de acessos,contagem de utilizacoes,1,magento2.salesrule_customer,1
relatorio de acessos,dados de navegacao,1,magento2.log_visitor_info,1
relatorio de acessos,interacao de visitantes,1,magento2.report_viewed_product_index,1
relatorio de acessos,periodicidade de logs,1,magento2.log_summary_type,1
relatorio de acessos,relatorio de acessos,1,magento2.report_viewed_product_index,1
relatorio de acessos,resumo de log,1,magento2.log_summary,1
relatorio de acessos,resumo de visitantes,1,magento2.log_summary,1
relatorio de acessos,visitas ao site,1,magento2.customer_visitor,1
relatorios financeiros,analise de moedas,1,magento2.sales_creditmemo_grid,1
relatorios financeiros,analise de valores de fatura,1,magento2.sales_invoice_grid,1
relatorios financeiros,cadastro de metricas financeiras,1,magento2.customer_entity_decimal,1
relatorios financeiros,metricas financeiras,1,magento2.sales_order_aggregated_updated,1
relatorios financeiros,relatorio financeiro,1,magento2.sales_creditmemo_grid,1
relatorios financeiros,relatorios financeiros,1,magento2.sales_creditmemo,1
relatorios financeiros,transacoes financeiras,4,magento2.sales_order; magento2.sales_order_payment,2
conjuntos de atributos,atributos de website,1,magento2.store_website,1
conjuntos de atributos,conjunto de atributos,1,magento2.eav_attribute_set,1
conjuntos de atributos,conjuntos de atributos,5,magento2.catalog_product_entity; magento2.eav_attribute_group; magento2.eav_attribute_set; magento2.googleshopping_types,4
conjuntos de atributos,grupos de atributos,2,magento2.eav_attribute_group; magento2.eav_entity_attribute,2
conjuntos de atributos,metadados de atributos visuais,1,magento2.catalog_product_entity_gallery,1
registro de sessoes,contagem de tentativas,1,magento2.captcha_log,1
registro de sessoes,dados de sessao,2,magento2.core_session,1
registro de sessoes,registro de alteracoes,1,magento2.vde_theme_change,1
registro de sessoes,registro de sessoes,1,magento2.oauth_nonce,1
registro de sessoes,registro de transacoes,1,magento2.sales_quote_payment,1
registro de sessoes,registro de validacao,1,magento2.captcha_log,1
registro de sessoes,sessoes online,1,magento2.log_visitor_online,1
registro de sessoes,sessoes persistentes,1,magento2.persistent_session,1
registro de sessoes,tentativas de validacao,1,magento2.captcha_log,1
reembolsos agregados,estado de indexadores,1,magento2.indexer_state,1
reembolsos agregados,reembolsos agregados,1,magento2.sales_refunded_aggregated,1
reembolsos agregados,reembolsos agregados por periodo,1,magento2.sales_refunded_aggregated_order,1
reembolsos agregados,status de indexadores,1,magento2.indexer_state,1
reembolsos agregados,valores de reembolso,5,magento2.sales_creditmemo; magento2.sales_creditmemo_item; magento2.sales_refunded_aggregated; magento2.sales_refunded_aggregated_order,4
reembolsos agregados,versao de indice,1,magento2.mview_state,1
opcoes de precos,faixa de preco,2,magento2.catalog_product_index_price_downlod_idx; magento2.catalog_product_index_price_downlod_tmp,2
opcoes de precos,opcoes de precos,2,magento2.catalog_product_index_price_opt_agr_idx; magento2.catalog_product_index_price_opt_agr_tmp,2
opcoes de precos,preco de opcoes,2,magento2.catalog_product_option_price; magento2.catalog_product_option_type_price,2
opcoes de precos,quantidades e precos,1,magento2.sales_shipment_item,1
opcoes de precos,tipo de preco de opcao,1,magento2.catalog_product_option_price,1
opcoes de precos,tipos de preco,1,magento2.catalog_product_option_type_price,1
opcoes de precos,valores de precos,1,magento2.catalog_product_super_attribute_pricing,1
layout de pagina,layout de pagina,3,magento2.widget_instance_page; magento2.widget_instance_page_layout,2
layout de pagina,layout de paginas,1,magento2.widget_instance_page,1
layout de pagina,layout de tema,1,magento2.core_layout_update,1
layout de pagina,layout de widget,1,magento2.widget_instance_page_layout,1
layout de pagina,layout por tema,1,magento2.core_layout_link,1
layout de pagina,layout updates,1,magento2.core_layout_update,1
layout de pagina,vinculos de layout,1,magento2.core_layout_link,1
layout de pagina,widget em pagina,1,magento2.widget_instance_page_layout,1
